ClientMacAddress,RxRateBitrate,TxRateBitrate,RxRateChWidth,TxRateChWidth
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,39000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,19500,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,6000,13000,20,20
02:d3:93:88:07:35,39000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,26000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,6000,433300,20,80
02:d3:93:88:07:35,39000,130000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,58500,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,26000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,115600,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,78000,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,39000,57800,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,144400,57800,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,104000,104000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,65000,20,20
02:d3:93:88:07:35,104000,104000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,72200,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,144400,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,144400,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,130000,20,20
02:d3:93:88:07:35,6000,104000,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,86700,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,57800,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,39000,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,130000,115600,20,20
02:d3:93:88:07:35,6000,26000,20,20
02:d3:93:88:07:35,6000,144400,20,20
02:d3:93:88:07:35,72200,86700,20,20
02:d3:93:88:07:35,39000,57800,20,20
02:d3:93:88:07:35,78000,65000,20,20
